col_value^cnt^col_name
CCK^2^license_type
OMO^2^license_type
CLG^2^license_type
SOS^5^license_type
SPC^12^license_type
NYA^2^license_type
APP^1530^license_type
FAR^2^license_type
RGL^131^license_type
STA^15^license_type
CHC^18^license_type
BOT^1^license_type
RGC^4^license_type
TRC^570^license_type
AMB^1^license_type
COM^34918^license_type
BOB^1^license_type
HAM^5^license_type
CMH^186^license_type
MCD^4^license_type
IRP^1737^license_type
ORG^379^license_type
999^2886^license_type
ORC^9^license_type
LTR^2^license_type
USC^2^license_type
ITP^221^license_type
SRF^2174^license_type
OMF^12^license_type
AGR^12^license_type
OML^258^license_type
ORM^1^license_type
MCL^39^license_type
PAS^264751^license_type
OMR^753^license_type
OMT^13313^license_type
SCL^58^license_type
OMV^3^license_type
PHS^53^license_type
STG^1^license_type
PSD^272^license_type
CSP^119^license_type
AYG^4^license_type
PPH^1^license_type
HIS^32^license_type
GAC^1^license_type
AGC^5^license_type
MED^180^license_type
LMA^2^license_type
ARG^1^license_type
THC^15^license_type
DLR^158^license_type
SRN^79^license_type
VPL^1^license_type
SEM^17^license_type
SPO^209^license_type
CMB^613^license_type
TOW^296^license_type
VAS^117^license_type
NLM^4^license_type
TRL^160^license_type
OMS^2303^license_type
TRA^178^license_type
MOT^690^license_type
CME^26^license_type
CBS^64^license_type
NYC^8^license_type
