col_value^cnt^col_name
BS07^1^issuer_command
BK07^26^issuer_command
0671^1^issuer_command
0401^1770^issuer_command
0077^986^issuer_command
KS16^23^issuer_command
0905^1^issuer_command
BK02^22^issuer_command
KM03^1^issuer_command
KN06^5^issuer_command
0895^31^issuer_command
T802^11245^issuer_command
KN0Z^1^issuer_command
0BX2^1^issuer_command
BCH5^1^issuer_command
0469^1^issuer_command
0047^1230^issuer_command
KSBO^19^issuer_command
KKS0^2^issuer_command
QN07^6^issuer_command
5320^2^issuer_command
0BBT^20^issuer_command
T720^1700^issuer_command
Y506^1^issuer_command
0407^18^issuer_command
0876^1^issuer_command
7014^1^issuer_command
0164^52^issuer_command
MN21^1^issuer_command
0201^1^issuer_command
0O88^1^issuer_command
O1O9^1^issuer_command
BX85^1^issuer_command
MN16^2^issuer_command
0013^725^issuer_command
K105^1^issuer_command
T740^1447^issuer_command
T103^113819^issuer_command
TI09^1^issuer_command
0809^5^issuer_command
MNSD^1^issuer_command
BKPU^1^issuer_command
LS07^2^issuer_command
KH04^1^issuer_command
0MSP^3^issuer_command
VX08^1^issuer_command
KN09^616^issuer_command
0974^2^issuer_command
0031^5^issuer_command
BKTF^1^issuer_command
MN18^2^issuer_command
O110^1^issuer_command
1290^1^issuer_command
T506^763^issuer_command
1235^1^issuer_command
0137^1^issuer_command
KN05^737^issuer_command
KW10^1^issuer_command
KS02^12^issuer_command
9019^1^issuer_command
BXW9^3^issuer_command
BX17^1^issuer_command
0249^1^issuer_command
BX01^172^issuer_command
1111^1^issuer_command
0027^168^issuer_command
VX07^1^issuer_command
T736^1^issuer_command
KS80^2^issuer_command
0SOD^6^issuer_command
SI10^1^issuer_command
QE13^100^issuer_command
QW09^134^issuer_command
0S0D^8^issuer_command
0679^3^issuer_command
0080^1^issuer_command
BXJF^1^issuer_command
0021^5^issuer_command
020P^1^issuer_command
0095^1^issuer_command
LS15^1^issuer_command
Q817^1^issuer_command
0630^1^issuer_command
0BIC^15^issuer_command
T730^2085^issuer_command
0060^819^issuer_command
BF04^1^issuer_command
T503^4944^issuer_command
VX03^1^issuer_command
0976^189^issuer_command
BX55^2^issuer_command
BR04^1^issuer_command
BK00^1^issuer_command
CTFF^2^issuer_command
0029^22^issuer_command
0689^3^issuer_command
T330^1^issuer_command
KU09^1^issuer_command
8110^1^issuer_command
CTTT^3^issuer_command
0837^6^issuer_command
0051^1^issuer_command
T522^1^issuer_command
0002^113^issuer_command
0045^412^issuer_command
KM08^1^issuer_command
0405^145^issuer_command
BK05^3^issuer_command
0131^1^issuer_command
KS07^1277^issuer_command
0166^2^issuer_command
0100^363^issuer_command
0032^879^issuer_command
0075^1341^issuer_command
BK12^110^issuer_command
NB07^2^issuer_command
QW07^3^issuer_command
M608^1^issuer_command
0409^5^issuer_command
KKS1^1^issuer_command
QW03^374^issuer_command
00 2^1^issuer_command
E240^1^issuer_command
0305^1^issuer_command
0R09^1^issuer_command
S102^1^issuer_command
0600^1^issuer_command
0143^2^issuer_command
QNRD^2^issuer_command
MW77^1^issuer_command
0964^22^issuer_command
TD01^24^issuer_command
BKTP^4^issuer_command
0181^1^issuer_command
00KS^1^issuer_command
0082^6^issuer_command
1070^1^issuer_command
0860^5^issuer_command
1565^6^issuer_command
0064^5^issuer_command
QE12^138^issuer_command
MW03^1^issuer_command
0877^1^issuer_command
0019^1488^issuer_command
0471^1^issuer_command
PS45^1^issuer_command
IRS2^3^issuer_command
PABT^2^issuer_command
04O1^1^issuer_command
QNRO^17^issuer_command
SGPD^1^issuer_command
0866^1^issuer_command
0503^1^issuer_command
0014^1700^issuer_command
0084^1177^issuer_command
KSN5^1^issuer_command
JN16^1^issuer_command
KW17^3^issuer_command
KS17^18^issuer_command
BCHS^1^issuer_command
LM17^2^issuer_command
T109^302^issuer_command
BS03^1^issuer_command
5282^1^issuer_command
BX06^125^issuer_command
QW13^3^issuer_command
O0MT^1^issuer_command
0826^1^issuer_command
BX12^642^issuer_command
T803^6094^issuer_command
CTTP^4^issuer_command
^189339^issuer_command
0824^6^issuer_command
VX04^3^issuer_command
BXW3^1^issuer_command
0048^683^issuer_command
0101^487^issuer_command
BXFC^2^issuer_command
BX50^1^issuer_command
KS71^1^issuer_command
MROP^1^issuer_command
0418^1^issuer_command
BXSP^22^issuer_command
BCHJ^3^issuer_command
00T2^1^issuer_command
BK09^1^issuer_command
1006^1^issuer_command
0035^2^issuer_command
T201^54491^issuer_command
KNO8^1^issuer_command
KSO7^1^issuer_command
0087^13^issuer_command
BX19^1^issuer_command
KKTP^1^issuer_command
0802^75^issuer_command
0199^3^issuer_command
0985^58^issuer_command
Q513^3^issuer_command
BX05^537^issuer_command
0129^1^issuer_command
0470^2^issuer_command
KKSP^37^issuer_command
DTPU^1^issuer_command
0402^9^issuer_command
L143^1^issuer_command
SICA^416^issuer_command
QW01^352^issuer_command
BKN6^1^issuer_command
T800^7968^issuer_command
B4ML^1^issuer_command
0MSC^24^issuer_command
0139^5^issuer_command
0528^2^issuer_command
MW07^58^issuer_command
MN20^1^issuer_command
QE11^62^issuer_command
QE02^4^issuer_command
QW00^1^issuer_command
0944^1^issuer_command
0036^1^issuer_command
0070^1411^issuer_command
0977^287^issuer_command
0191^1^issuer_command
MN71^1^issuer_command
0076^674^issuer_command
D4O1^2^issuer_command
MW09^18^issuer_command
BC14^1^issuer_command
0050^638^issuer_command
QW02^292^issuer_command
0426^2^issuer_command
0141^3^issuer_command
0819^3^issuer_command
0839^123^issuer_command
0079^941^issuer_command
0799^2^issuer_command
0983^1^issuer_command
0020^953^issuer_command
0172^8^issuer_command
KN14^3^issuer_command
0015^7^issuer_command
0TED^2^issuer_command
0043^1195^issuer_command
0072^488^issuer_command
QF11^1^issuer_command
QNTF^57^issuer_command
KS10^758^issuer_command
QWO4^1^issuer_command
BN12^1^issuer_command
0406^679^issuer_command
T402^63027^issuer_command
T504^853^issuer_command
0E+91^1^issuer_command
MN10^103^issuer_command
0106^533^issuer_command
0KSC^24^issuer_command
NYPD^5^issuer_command
K5L7^1^issuer_command
0574^6^issuer_command
0909^1^issuer_command
KSBX^1^issuer_command
1108^1^issuer_command
0850^6^issuer_command
BX13^1^issuer_command
0906^1^issuer_command
T301^59667^issuer_command
QNT8^1^issuer_command
MTPU^24^issuer_command
T104^1^issuer_command
E290^1^issuer_command
ITS6^1^issuer_command
0065^7^issuer_command
0497^16^issuer_command
0PIC^1^issuer_command
0037^2^issuer_command
VXTF^1^issuer_command
T102^49200^issuer_command
QSTE^1^issuer_command
0093^1^issuer_command
0285^1^issuer_command
0109^1339^issuer_command
NYMS^2^issuer_command
MW04^1^issuer_command
0061^1145^issuer_command
S110^338^issuer_command
0098^3^issuer_command
5110^1^issuer_command
0642^45^issuer_command
T401^79947^issuer_command
4019^1^issuer_command
0606^1^issuer_command
2075^1^issuer_command
0107^345^issuer_command
0016^18^issuer_command
NYFC^1^issuer_command
0TCD^3^issuer_command
0111^561^issuer_command
KS15^677^issuer_command
KN16^865^issuer_command
