col_value^cnt^col_name
0756A^22^time_first_observed
0840P^13^time_first_observed
0449P^106^time_first_observed
1142P^4^time_first_observed
1024A^122^time_first_observed
1027A^123^time_first_observed
0713A^6^time_first_observed
0126A^2^time_first_observed
0435P^112^time_first_observed
0113A^3^time_first_observed
0525P^107^time_first_observed
0519P^84^time_first_observed
0135P^242^time_first_observed
1042A^138^time_first_observed
0911P^14^time_first_observed
0831A^48^time_first_observed
1010P^14^time_first_observed
1119P^4^time_first_observed
0840A^82^time_first_observed
0540P^66^time_first_observed
0240P^162^time_first_observed
0128P^242^time_first_observed
0706A^14^time_first_observed
0905A^81^time_first_observed
0914P^15^time_first_observed
0154P^224^time_first_observed
0626P^22^time_first_observed
0648P^4^time_first_observed
1710P^1^time_first_observed
1109P^10^time_first_observed
0944P^7^time_first_observed
1204P^161^time_first_observed
0319P^103^time_first_observed
1152P^3^time_first_observed
0102P^252^time_first_observed
0855A^77^time_first_observed
1046A^131^time_first_observed
1054A^108^time_first_observed
1052A^140^time_first_observed
1027P^11^time_first_observed
0721A^10^time_first_observed
0853A^64^time_first_observed
1229P^157^time_first_observed
0536P^55^time_first_observed
0245P^168^time_first_observed
1233A^2^time_first_observed
0315P^152^time_first_observed
0725P^8^time_first_observed
1043P^13^time_first_observed
1203P^153^time_first_observed
1026A^127^time_first_observed
0236A^2^time_first_observed
0728P^8^time_first_observed
0142A^2^time_first_observed
1031P^22^time_first_observed
1136P^8^time_first_observed
1204A^1^time_first_observed
0255A^3^time_first_observed
1209P^171^time_first_observed
0742A^25^time_first_observed
0341P^118^time_first_observed
0656P^8^time_first_observed
2025P^1^time_first_observed
1440P^1^time_first_observed
2043P^1^time_first_observed
1148A^127^time_first_observed
0719P^7^time_first_observed
0144P^211^time_first_observed
0527P^76^time_first_observed
0805P^15^time_first_observed
0414P^130^time_first_observed
1020A^146^time_first_observed
0501A^1^time_first_observed
1750P^2^time_first_observed
0119A^2^time_first_observed
1016A^129^time_first_observed
0658A^3^time_first_observed
0703P^15^time_first_observed
0655A^13^time_first_observed
1028A^135^time_first_observed
0550A^6^time_first_observed
0705A^28^time_first_observed
0902P^24^time_first_observed
0452P^117^time_first_observed
1118A^127^time_first_observed
0416P^137^time_first_observed
1124P^3^time_first_observed
0931A^91^time_first_observed
0907P^14^time_first_observed
0116A^1^time_first_observed
0445A^1^time_first_observed
1125A^166^time_first_observed
0757A^30^time_first_observed
1158A^143^time_first_observed
1251P^216^time_first_observed
0712P^8^time_first_observed
1102P^13^time_first_observed
0420A^4^time_first_observed
0130P^244^time_first_observed
0406P^128^time_first_observed
1255P^235^time_first_observed
0124P^225^time_first_observed
0235P^172^time_first_observed
1032P^12^time_first_observed
0907A^71^time_first_observed
1251A^3^time_first_observed
1049P^12^time_first_observed
0621A^4^time_first_observed
0942A^90^time_first_observed
0824P^19^time_first_observed
0439P^115^time_first_observed
0718P^5^time_first_observed
0101A^2^time_first_observed
0111A^5^time_first_observed
0745A^45^time_first_observed
0741^1^time_first_observed
0209A^1^time_first_observed
0130A^12^time_first_observed
1254P^212^time_first_observed
0212P^210^time_first_observed
1137A^128^time_first_observed
0351P^136^time_first_observed
1249P^183^time_first_observed
0839P^23^time_first_observed
0315A^2^time_first_observed
0654A^2^time_first_observed
0838P^16^time_first_observed
0352A^1^time_first_observed
0451P^104^time_first_observed
0532P^63^time_first_observed
0255P^139^time_first_observed
1059A^131^time_first_observed
1038A^128^time_first_observed
1438P^1^time_first_observed
1220A^7^time_first_observed
0657P^6^time_first_observed
0037A^1^time_first_observed
0338A^2^time_first_observed
1230A^25^time_first_observed
0227P^179^time_first_observed
0930P^13^time_first_observed
0553A^1^time_first_observed
1430P^3^time_first_observed
1023A^131^time_first_observed
1149P^4^time_first_observed
1102A^190^time_first_observed
1007A^153^time_first_observed
0148P^230^time_first_observed
0223P^190^time_first_observed
1025P^12^time_first_observed
0719A^7^time_first_observed
0857P^16^time_first_observed
1049A^112^time_first_observed
0709P^7^time_first_observed
0159A^2^time_first_observed
0440A^1^time_first_observed
0644A^4^time_first_observed
1159P^2^time_first_observed
0632A^2^time_first_observed
1216A^1^time_first_observed
0127P^228^time_first_observed
0142P^241^time_first_observed
0321P^113^time_first_observed
0625A^8^time_first_observed
0314A^1^time_first_observed
0327P^118^time_first_observed
0423P^141^time_first_observed
0502P^120^time_first_observed
1051A^123^time_first_observed
1545P^2^time_first_observed
1600P^1^time_first_observed
0203A^6^time_first_observed
0716A^9^time_first_observed
1149A^135^time_first_observed
0117A^1^time_first_observed
0246A^1^time_first_observed
0316P^128^time_first_observed
0215P^239^time_first_observed
0539P^58^time_first_observed
0927P^13^time_first_observed
0320A^5^time_first_observed
0232P^180^time_first_observed
0137P^194^time_first_observed
0841P^14^time_first_observed
0053A^1^time_first_observed
0305^1^time_first_observed
0815A^69^time_first_observed
0738A^12^time_first_observed
0815P^16^time_first_observed
0702P^13^time_first_observed
0835P^18^time_first_observed
1955P^1^time_first_observed
1208A^4^time_first_observed
1136A^120^time_first_observed
1225P^195^time_first_observed
0754A^19^time_first_observed
0539A^4^time_first_observed
1108A^173^time_first_observed
0521P^91^time_first_observed
0606A^4^time_first_observed
0642A^5^time_first_observed
0307A^1^time_first_observed
0346P^108^time_first_observed
1208P^161^time_first_observed
0635P^17^time_first_observed
0956P^8^time_first_observed
0916P^12^time_first_observed
0925P^14^time_first_observed
0127A^1^time_first_observed
0227A^3^time_first_observed
1044A^144^time_first_observed
1033A^125^time_first_observed
0828A^52^time_first_observed
0846A^48^time_first_observed
0855P^11^time_first_observed
0718A^10^time_first_observed
0225A^8^time_first_observed
0202P^222^time_first_observed
0338P^106^time_first_observed
0712A^7^time_first_observed
1227A^5^time_first_observed
0731A^10^time_first_observed
0230A^9^time_first_observed
1019A^116^time_first_observed
0121P^208^time_first_observed
0618P^34^time_first_observed
1014A^149^time_first_observed
1111P^9^time_first_observed
0149A^1^time_first_observed
1158P^1^time_first_observed
0617A^4^time_first_observed
0133P^226^time_first_observed
0144A^1^time_first_observed
0203P^258^time_first_observed
1737P^1^time_first_observed
0429A^1^time_first_observed
0537A^1^time_first_observed
1115A^153^time_first_observed
0251P^158^time_first_observed
0843P^15^time_first_observed
0311A^1^time_first_observed
1225A^9^time_first_observed
0750A^38^time_first_observed
0143P^230^time_first_observed
0441P^113^time_first_observed
0846P^16^time_first_observed
0459P^96^time_first_observed
0541P^60^time_first_observed
1157P^7^time_first_observed
1005P^11^time_first_observed
0148A^3^time_first_observed
0327A^1^time_first_observed
1352P^1^time_first_observed
0123A^4^time_first_observed
0412P^127^time_first_observed
0442P^113^time_first_observed
0214P^198^time_first_observed
0829P^15^time_first_observed
1930P^1^time_first_observed
1008P^21^time_first_observed
0809A^75^time_first_observed
1045P^10^time_first_observed
0942P^9^time_first_observed
0619A^7^time_first_observed
0755P^18^time_first_observed
0854A^53^time_first_observed
1655P^2^time_first_observed
1103A^184^time_first_observed
1031A^137^time_first_observed
0515A^8^time_first_observed
0934P^19^time_first_observed
0633P^10^time_first_observed
0401A^1^time_first_observed
1458P^1^time_first_observed
0511P^84^time_first_observed
0601P^58^time_first_observed
0141P^215^time_first_observed
0429P^111^time_first_observed
0754P^6^time_first_observed
0305A^4^time_first_observed
0730A^48^time_first_observed
1135A^149^time_first_observed
1020P^22^time_first_observed
1030P^15^time_first_observed
1243P^208^time_first_observed
0348P^129^time_first_observed
0741P^6^time_first_observed
1235A^14^time_first_observed
1013P^18^time_first_observed
^900916^time_first_observed
0215A^3^time_first_observed
0253A^1^time_first_observed
0100A^17^time_first_observed
0115A^8^time_first_observed
0358P^131^time_first_observed
0307P^145^time_first_observed
0650P^13^time_first_observed
0615P^40^time_first_observed
0725A^11^time_first_observed
1000P^17^time_first_observed
1142A^136^time_first_observed
1007P^22^time_first_observed
0312A^1^time_first_observed
0850A^105^time_first_observed
0710A^28^time_first_observed
0131P^238^time_first_observed
0313P^128^time_first_observed
1226P^158^time_first_observed
0834A^52^time_first_observed
0639A^4^time_first_observed
0904P^16^time_first_observed
1500P^1^time_first_observed
1211A^1^time_first_observed
0920A^109^time_first_observed
1221P^181^time_first_observed
0355P^131^time_first_observed
1003A^156^time_first_observed
0617P^27^time_first_observed
0842P^17^time_first_observed
0906P^23^time_first_observed
0120A^6^time_first_observed
0836P^18^time_first_observed
0357A^1^time_first_observed
0304A^1^time_first_observed
1258P^211^time_first_observed
0234P^183^time_first_observed
1755P^1^time_first_observed
1140A^162^time_first_observed
0432P^137^time_first_observed
0941A^85^time_first_observed
0946A^94^time_first_observed
0740P^18^time_first_observed
2110P^2^time_first_observed
0506A^1^time_first_observed
0342A^1^time_first_observed
0620A^18^time_first_observed
0824A^62^time_first_observed
0108P^217^time_first_observed
0252P^168^time_first_observed
0727A^7^time_first_observed
1301P^1^time_first_observed
1130A^236^time_first_observed
0621P^29^time_first_observed
1330P^1^time_first_observed
1216P^163^time_first_observed
0159P^219^time_first_observed
