col_value^cnt^col_name
ARMO^4^vehicle_body_type
LT^1^vehicle_body_type
TRUV^1^vehicle_body_type
GARB^2^vehicle_body_type
BOX^1^vehicle_body_type
3P^4^vehicle_body_type
TRK^629^vehicle_body_type
BOAT^259^vehicle_body_type
MOTC^1^vehicle_body_type
WINN^1^vehicle_body_type
125^2^vehicle_body_type
4DSW^13^vehicle_body_type
UTI^2^vehicle_body_type
RF^8^vehicle_body_type
TNAC^2^vehicle_body_type
IYI^1^vehicle_body_type
PC^4^vehicle_body_type
STAK^510^vehicle_body_type
TRLC^3^vehicle_body_type
TRE^2^vehicle_body_type
PU^5^vehicle_body_type
TAHO^5^vehicle_body_type
NS^2^vehicle_body_type
NIS^2^vehicle_body_type
BUSQ^1^vehicle_body_type
R/RD^24^vehicle_body_type
DZMA^1^vehicle_body_type
REFG^8347^vehicle_body_type
BSU^1^vehicle_body_type
MN^1^vehicle_body_type
TMII^1^vehicle_body_type
BS^141^vehicle_body_type
WRAN^1^vehicle_body_type
TB^1^vehicle_body_type
TRAE^3^vehicle_body_type
SUZU^1^vehicle_body_type
TKP^1^vehicle_body_type
COMP^1^vehicle_body_type
CAMP^1^vehicle_body_type
DSD^2^vehicle_body_type
APP^6^vehicle_body_type
MK^1^vehicle_body_type
TRAL^6^vehicle_body_type
NJ^1^vehicle_body_type
ZNZA^1^vehicle_body_type
FRT^1^vehicle_body_type
4D H^12^vehicle_body_type
INTE^6^vehicle_body_type
EXPL^7^vehicle_body_type
GAJB^1^vehicle_body_type
2 DO^2^vehicle_body_type
AAEB^1^vehicle_body_type
BUSO^1^vehicle_body_type
TV^1^vehicle_body_type
CNLE^1^vehicle_body_type
BUS^4663^vehicle_body_type
SEMI^406^vehicle_body_type
TYRL^1^vehicle_body_type
RABB^1^vehicle_body_type
SEUI^1^vehicle_body_type
TRCE^1^vehicle_body_type
SM^1^vehicle_body_type
Q^2^vehicle_body_type
BIGB^1^vehicle_body_type
REFH^1^vehicle_body_type
ROS^1^vehicle_body_type
CN^20^vehicle_body_type
FFZR^1^vehicle_body_type
FIAT^15^vehicle_body_type
IHAI^1^vehicle_body_type
CUST^14^vehicle_body_type
TRC^86^vehicle_body_type
SMAR^4^vehicle_body_type
TACR^1^vehicle_body_type
TEMP^1^vehicle_body_type
8V^1^vehicle_body_type
SW^2230^vehicle_body_type
RFIG^1^vehicle_body_type
COM^2^vehicle_body_type
TRUK^1^vehicle_body_type
MII^1^vehicle_body_type
NA^1^vehicle_body_type
BU^18^vehicle_body_type
MTOY^1^vehicle_body_type
5W^2^vehicle_body_type
TLC^1^vehicle_body_type
4 DO^125^vehicle_body_type
5D^68^vehicle_body_type
TRT^109^vehicle_body_type
HRSE^19^vehicle_body_type
TACT^2^vehicle_body_type
TWT^1^vehicle_body_type
MPV^3^vehicle_body_type
UW^1^vehicle_body_type
UPST^1^vehicle_body_type
MICH^1^vehicle_body_type
CG^30^vehicle_body_type
NT^1^vehicle_body_type
TITA^1^vehicle_body_type
NCI^1^vehicle_body_type
2L^1^vehicle_body_type
FOUR^282^vehicle_body_type
4DSD^287226^vehicle_body_type
IQN^1^vehicle_body_type
SV^138^vehicle_body_type
^3584^vehicle_body_type
VA^16^vehicle_body_type
4DHB^2^vehicle_body_type
CLUB^1^vehicle_body_type
TOWD^1^vehicle_body_type
T^1^vehicle_body_type
EXPE^1^vehicle_body_type
COVN^1^vehicle_body_type
EFG^1^vehicle_body_type
LL^91^vehicle_body_type
FOUD^1^vehicle_body_type
IRAB^1^vehicle_body_type
TROU^1^vehicle_body_type
VAN^143061^vehicle_body_type
FF^1^vehicle_body_type
SCHO^6^vehicle_body_type
DUNP^1^vehicle_body_type
B^1^vehicle_body_type
LTRL^19^vehicle_body_type
JD^1^vehicle_body_type
CV^55^vehicle_body_type
4DSE^51^vehicle_body_type
UYJM^1^vehicle_body_type
CHER^2^vehicle_body_type
TIT^2^vehicle_body_type
AZNZ^1^vehicle_body_type
TOWT^12^vehicle_body_type
GRAY^1^vehicle_body_type
TKRE^1^vehicle_body_type
RRSI^1^vehicle_body_type
4D S^8^vehicle_body_type
PASS^1^vehicle_body_type
COUP^17^vehicle_body_type
SU^469^vehicle_body_type
MTRH^1^vehicle_body_type
REAG^1^vehicle_body_type
Y^4^vehicle_body_type
SEIV^1^vehicle_body_type
C4^1^vehicle_body_type
TR/C^776^vehicle_body_type
DETA^1^vehicle_body_type
BBBB^1^vehicle_body_type
HINO^3^vehicle_body_type
MCC^20^vehicle_body_type
TAXI^5890^vehicle_body_type
FORD^10^vehicle_body_type
WSR^3^vehicle_body_type
AUDI^1^vehicle_body_type
TRUE^1^vehicle_body_type
VOLV^1^vehicle_body_type
PERM^1^vehicle_body_type
BIK^1^vehicle_body_type
SETR^1^vehicle_body_type
UILI^1^vehicle_body_type
SUV^17^vehicle_body_type
REG^3^vehicle_body_type
